id,label,item_id,kind,course_id,section_index,section_slug,section_title,section_chunk_index,week,order,tags,source_path,metrics
385,8.1 Polar Coordinates,8,concept,8.01sc-fall-2016,18,resources,Resources,27,8,387,,resources/8,
386,8.2 Circular Motion: Position and Velocity Vectors,8-1,concept,8.01sc-fall-2016,18,resources,Resources,28,8,385,,resources/8-1,
387,8.3 Angular Velocity,8-2,concept,8.01sc-fall-2016,18,resources,Resources,28,8,386,,resources/8-2,
388,9.1 Uniform Circular Motion,9,concept,8.01sc-fall-2016,18,resources,Resources,28,9,389,,resources/9,
389,9.2 Uniform Circular Motion - Direction of the Acceleration,9-1,concept,8.01sc-fall-2016,18,resources,Resources,28,9,388,,resources/9-1,
390,DD.1.1 Friction at the Nanoscale,dd-1,concept,8.01sc-fall-2016,18,resources,Resources,28,1,390,,resources/dd-1,
391,DD.2.1 Position in the CM Frame,dd-2,concept,8.01sc-fall-2016,18,resources,Resources,29,2,397,,resources/dd-2,
392,DD.2.2 Relative Velocity is Independent of Reference Frame,dd-2-1,concept,8.01sc-fall-2016,18,resources,Resources,29,2,391,,resources/dd-2-1,
393,DD.2.3 1D Elastic Collision Velocities in CM Frame,dd-2-2,concept,8.01sc-fall-2016,18,resources,Resources,29,2,392,,resources/dd-2-2,
394,DD.2.4 Worked Example: 1D Elastic Collision in CM,dd-2-3,exam,8.01sc-fall-2016,18,resources,Resources,49,2,393,,resources/dd-2-3,
395,DD.2.5 Kinetic Energy in Different Reference Frames,dd-2-4,concept,8.01sc-fall-2016,18,resources,Resources,29,2,394,,resources/dd-2-4,
396,DD.2.6 Kinetic Energy in the CM Frame,dd-2-5,concept,8.01sc-fall-2016,18,resources,Resources,29,2,395,,resources/dd-2-5,
397,DD.2.7 Change in the Kinetic Energy,dd-2-6,concept,8.01sc-fall-2016,18,resources,Resources,30,2,396,,resources/dd-2-6,
398,DD.3.1 Gyroscopes 1 - Free Body Diagrams, Torque, and Rotating Vectors,dd-3,concept,8.01sc-fall-2016,18,resources,Resources,30,3,400,,resources/dd-3,
399,DD.3.2 Gyroscopes 2 - Precessional Angular Velocity and Titled Gyroscopes,dd-3-1,concept,8.01sc-fall-2016,18,resources,Resources,30,3,398,,resources/dd-3-1,
400,DD.3.3 Gyroscopes 3 - Nutation and Total Angular Momentum,dd-3-2,concept,8.01sc-fall-2016,18,resources,Resources,30,3,399,,resources/dd-3-2,
401,Demo: Relative Motion Gun,demo-relative-motion-gun,concept,8.01sc-fall-2016,18,resources,Resources,30,18,401,,resources/demo-relative-motion-gun,
402,Demo: Shooting an Apple,demo-shooting-an-apple,concept,8.01sc-fall-2016,18,resources,Resources,31,18,402,,resources/demo-shooting-an-apple,
403,8.01 Classical Mechanics Pset 10,mit8_01f16_pset10,problem_set,8.01sc-fall-2016,18,resources,Resources,42,18,403,,resources/mit8_01f16_pset10,
404,8.01 Classical Mechanics Pset 11,mit8_01f16_pset11,problem_set,8.01sc-fall-2016,18,resources,Resources,43,18,404,,resources/mit8_01f16_pset11,
405,8.01 Classical Mechanics Pset 12,mit8_01f16_pset12,problem_set,8.01sc-fall-2016,18,resources,Resources,43,18,405,,resources/mit8_01f16_pset12,
406,8.01 Classical Mechanics Pset 1,mit8_01f16_pset1_new,problem_set,8.01sc-fall-2016,18,resources,Resources,43,18,406,,resources/mit8_01f16_pset1_new,
407,8.01 Classical Mechanics Pset 2,mit8_01f16_pset2,problem_set,8.01sc-fall-2016,18,resources,Resources,43,18,407,,resources/mit8_01f16_pset2,
408,8.01 Classical Mechanics Pset 3,mit8_01f16_pset3,problem_set,8.01sc-fall-2016,18,resources,Resources,43,18,408,,resources/mit8_01f16_pset3,
409,8.01 Classical Mechanics Pset 4,mit8_01f16_pset4,problem_set,8.01sc-fall-2016,18,resources,Resources,44,18,409,,resources/mit8_01f16_pset4,
410,8.01 Classical Mechanics Pset 5,mit8_01f16_pset5,problem_set,8.01sc-fall-2016,18,resources,Resources,44,18,410,,resources/mit8_01f16_pset5,
411,8.01 Classical Mechanics Pset 6,mit8_01f16_pset6,problem_set,8.01sc-fall-2016,18,resources,Resources,44,18,411,,resources/mit8_01f16_pset6,
412,8.01 Classical Mechanics Pset 7,mit8_01f16_pset7,problem_set,8.01sc-fall-2016,18,resources,Resources,44,18,412,,resources/mit8_01f16_pset7,
413,8.01 Classical Mechanics Pset 8,mit8_01f16_pset8,problem_set,8.01sc-fall-2016,18,resources,Resources,44,18,413,,resources/mit8_01f16_pset8,
414,8.01 Classical Mechanics Pset 9,mit8_01f16_pset9,problem_set,8.01sc-fall-2016,18,resources,Resources,45,18,414,,resources/mit8_01f16_pset9,
415,MIT8_01scS22_chapter1.pdf,mit8_01scs22_chapter1,concept,8.01sc-fall-2016,18,resources,Resources,31,18,415,,resources/mit8_01scs22_chapter1,
416,MIT8_01scS22_chapter10.pdf,mit8_01scs22_chapter10,concept,8.01sc-fall-2016,18,resources,Resources,31,18,416,,resources/mit8_01scs22_chapter10,
417,MIT8_01scS22_chapter11.pdf,mit8_01scs22_chapter11,concept,8.01sc-fall-2016,18,resources,Resources,31,18,417,,resources/mit8_01scs22_chapter11,
418,MIT8_01scS22_chapter12.pdf,mit8_01scs22_chapter12,concept,8.01sc-fall-2016,18,resources,Resources,31,18,418,,resources/mit8_01scs22_chapter12,
419,MIT8_01scS22_chapter13.pdf,mit8_01scs22_chapter13,concept,8.01sc-fall-2016,18,resources,Resources,32,18,419,,resources/mit8_01scs22_chapter13,
420,MIT8_01scS22_chapter14.pdf,mit8_01scs22_chapter14,concept,8.01sc-fall-2016,18,resources,Resources,32,18,420,,resources/mit8_01scs22_chapter14,
421,MIT8_01scS22_chapter14A.pdf,mit8_01scs22_chapter14a,concept,8.01sc-fall-2016,18,resources,Resources,32,18,421,,resources/mit8_01scs22_chapter14a,
422,MIT8_01scS22_chapter15.pdf,mit8_01scs22_chapter15,concept,8.01sc-fall-2016,18,resources,Resources,32,18,422,,resources/mit8_01scs22_chapter15,
423,MIT8_01scS22_chapter16.pdf,mit8_01scs22_chapter16,concept,8.01sc-fall-2016,18,resources,Resources,32,18,423,,resources/mit8_01scs22_chapter16,
424,MIT8_01scS22_chapter17.pdf,mit8_01scs22_chapter17,concept,8.01sc-fall-2016,18,resources,Resources,33,18,424,,resources/mit8_01scs22_chapter17,
425,MIT8_01scS22_chapter18.pdf,mit8_01scs22_chapter18,concept,8.01sc-fall-2016,18,resources,Resources,33,18,425,,resources/mit8_01scs22_chapter18,
426,MIT8_01scS22_chapter19.pdf,mit8_01scs22_chapter19,concept,8.01sc-fall-2016,18,resources,Resources,33,18,426,,resources/mit8_01scs22_chapter19,
427,MIT8_01scS22_chapter2.pdf,mit8_01scs22_chapter2,concept,8.01sc-fall-2016,18,resources,Resources,33,18,427,,resources/mit8_01scs22_chapter2,
428,MIT8_01scS22_chapter20.pdf,mit8_01scs22_chapter20,concept,8.01sc-fall-2016,18,resources,Resources,33,18,428,,resources/mit8_01scs22_chapter20,
429,MIT8_01scS22_chapter21.pdf,mit8_01scs22_chapter21,concept,8.01sc-fall-2016,18,resources,Resources,34,18,429,,resources/mit8_01scs22_chapter21,
430,MIT8_01scS22_chapter22.pdf,mit8_01scs22_chapter22,concept,8.01sc-fall-2016,18,resources,Resources,34,18,430,,resources/mit8_01scs22_chapter22,
431,MIT8_01scS22_chapter23.pdf,mit8_01scs22_chapter23,concept,8.01sc-fall-2016,18,resources,Resources,34,18,431,,resources/mit8_01scs22_chapter23,
432,MIT8_01scS22_chapter24.pdf,mit8_01scs22_chapter24,concept,8.01sc-fall-2016,18,resources,Resources,34,18,432,,resources/mit8_01scs22_chapter24,
433,8.01SC S22 Chapter 25: Celestial Mechanics,mit8_01scs22_chapter25new,concept,8.01sc-fall-2016,18,resources,Resources,34,18,433,,resources/mit8_01scs22_chapter25new,
434,MIT8_01scS22_chapter26.pdf,mit8_01scs22_chapter26,concept,8.01sc-fall-2016,18,resources,Resources,35,18,434,,resources/mit8_01scs22_chapter26,
435,MIT8_01scS22_chapter27.pdf,mit8_01scs22_chapter27,concept,8.01sc-fall-2016,18,resources,Resources,35,18,435,,resources/mit8_01scs22_chapter27,
436,MIT8_01scS22_chapter28.pdf,mit8_01scs22_chapter28,concept,8.01sc-fall-2016,18,resources,Resources,35,18,436,,resources/mit8_01scs22_chapter28,
437,MIT8_01scS22_chapter29.pdf,mit8_01scs22_chapter29,concept,8.01sc-fall-2016,18,resources,Resources,35,18,437,,resources/mit8_01scs22_chapter29,
438,MIT8_01scS22_chapter3.pdf,mit8_01scs22_chapter3,concept,8.01sc-fall-2016,18,resources,Resources,35,18,438,,resources/mit8_01scs22_chapter3,
439,MIT8_01scS22_chapter30.pdf,mit8_01scs22_chapter30,concept,8.01sc-fall-2016,18,resources,Resources,36,18,439,,resources/mit8_01scs22_chapter30,
440,MIT8_01scS22_chapter31.pdf,mit8_01scs22_chapter31,concept,8.01sc-fall-2016,18,resources,Resources,36,18,440,,resources/mit8_01scs22_chapter31,
441,MIT8_01scS22_chapter4.pdf,mit8_01scs22_chapter4,concept,8.01sc-fall-2016,18,resources,Resources,36,18,441,,resources/mit8_01scs22_chapter4,
442,MIT8_01scS22_chapter5.pdf,mit8_01scs22_chapter5,concept,8.01sc-fall-2016,18,resources,Resources,36,18,442,,resources/mit8_01scs22_chapter5,
443,MIT8_01scS22_chapter6.pdf,mit8_01scs22_chapter6,concept,8.01sc-fall-2016,18,resources,Resources,36,18,443,,resources/mit8_01scs22_chapter6,
444,MIT8_01scS22_chapter7.pdf,mit8_01scs22_chapter7,concept,8.01sc-fall-2016,18,resources,Resources,37,18,444,,resources/mit8_01scs22_chapter7,
445,MIT8_01scS22_chapter8.pdf,mit8_01scs22_chapter8,concept,8.01sc-fall-2016,18,resources,Resources,37,18,445,,resources/mit8_01scs22_chapter8,
446,MIT8_01scS22_chapter9.pdf,mit8_01scs22_chapter9,concept,8.01sc-fall-2016,18,resources,Resources,37,18,446,,resources/mit8_01scs22_chapter9,
447,MIT8_01scS22_constants.pdf,mit8_01scs22_constants,concept,8.01sc-fall-2016,18,resources,Resources,37,18,447,,resources/mit8_01scs22_constants,
448,MIT8_01scS22_data.pdf,mit8_01scs22_data,concept,8.01sc-fall-2016,18,resources,Resources,37,18,448,,resources/mit8_01scs22_data,
449,Orbital Circular Motion – Period,orbital-circular-motion-2013-period,concept,8.01sc-fall-2016,18,resources,Resources,38,2013,449,,resources/orbital-circular-motion-2013-period,
450,Orbital Circular Motion – Velocity,orbital-circular-motion-2013-velocity,concept,8.01sc-fall-2016,18,resources,Resources,38,2013,450,,resources/orbital-circular-motion-2013-velocity,
451,PS.1.1 Three Questions Before Starting,ps-1,concept,8.01sc-fall-2016,18,resources,Resources,38,1,455,,resources/ps-1,
452,PS.1.2 Shooting the Apple,ps-1-1,concept,8.01sc-fall-2016,18,resources,Resources,38,1,451,,resources/ps-1-1,
453,PS.1.3 Worked Example: Braking Car,ps-1-2,exam,8.01sc-fall-2016,18,resources,Resources,50,1,452,,resources/ps-1-2,
454,PS.1.4 Sketch the Motion,ps-1-3,concept,8.01sc-fall-2016,18,resources,Resources,38,1,453,,resources/ps-1-3,
455,PS.1.5 Worked Example: Pedestrian and Bike at Intersection,ps-1-4,recitation,8.01sc-fall-2016,18,resources,Resources,0,1,454,,resources/ps-1-4,
456,PS.10.1 Blocks and Massive Pulley,ps-10,concept,8.01sc-fall-2016,18,resources,Resources,39,10,456,,resources/ps-10,
457,PS.2.1 Worked Example: Sliding Block,ps-2,exam,8.01sc-fall-2016,18,resources,Resources,50,2,457,,resources/ps-2,
458,PS.6.2 Snowplow Problem,ps-6,concept,8.01sc-fall-2016,18,resources,Resources,39,6,458,,resources/ps-6,
459,PS.7.1 Worked Example - Collision and Sliding on a Rough Surface,ps-7,exam,8.01sc-fall-2016,18,resources,Resources,50,7,459,,resources/ps-7,
460,Rocket Sled - Differential Equation,rocket-sled-differential-equation,concept,8.01sc-fall-2016,18,resources,Resources,39,18,460,,resources/rocket-sled-differential-equation,
461,Rocket Sled - Integrate the Rocket Equation,rocket-sled-integrate-the-rocket-equation,concept,8.01sc-fall-2016,18,resources,Resources,39,18,461,,resources/rocket-sled-integrate-the-rocket-equation,
462,Rocket Sled - Solve for Initial Velocity,rocket-sled-solve-for-initial-velocity,concept,8.01sc-fall-2016,18,resources,Resources,39,18,462,,resources/rocket-sled-solve-for-initial-velocity,
463,Video Introduction,video-introduction,lecture,8.01sc-fall-2016,18,resources,Resources,0,18,463,,resources/video-introduction,
464,Week 1: Introduction,week-1-introduction,concept,8.01sc-fall-2016,18,resources,Resources,40,1,464,,resources/week-1-introduction,
465,Week 10 Introduction,week-10-introduction,concept,8.01sc-fall-2016,18,resources,Resources,40,10,465,,resources/week-10-introduction,
466,Week 11 Introduction,week-11-introduction,concept,8.01sc-fall-2016,18,resources,Resources,40,11,466,,resources/week-11-introduction,
467,Week 12 Introduction,week-12-introduction,concept,8.01sc-fall-2016,18,resources,Resources,40,12,467,,resources/week-12-introduction,
468,Week 2 Introduction,week-2-introduction,concept,8.01sc-fall-2016,18,resources,Resources,40,2,468,,resources/week-2-introduction,
469,Week 3 Introduction,week-3-introduction,concept,8.01sc-fall-2016,18,resources,Resources,41,3,469,,resources/week-3-introduction,
470,Week 4 Introduction,week-4-introduction,concept,8.01sc-fall-2016,18,resources,Resources,41,4,470,,resources/week-4-introduction,
471,Week 5 Introduction,week-5-introduction,concept,8.01sc-fall-2016,18,resources,Resources,41,5,471,,resources/week-5-introduction,
472,Week 6 Introduction,week-6-introduction,concept,8.01sc-fall-2016,18,resources,Resources,41,6,472,,resources/week-6-introduction,
473,Week 7 Introduction,week-7-introduction,concept,8.01sc-fall-2016,18,resources,Resources,41,7,473,,resources/week-7-introduction,
474,Week 8 Introduction,week-8-introduction,concept,8.01sc-fall-2016,18,resources,Resources,42,8,474,,resources/week-8-introduction,
475,Week 9 Introduction,week-9-introduction,concept,8.01sc-fall-2016,18,resources,Resources,42,9,475,,resources/week-9-introduction,
476,Window Washer Free Body Diagrams,window-washer-free-body-diagrams,concept,8.01sc-fall-2016,18,resources,Resources,42,18,476,,resources/window-washer-free-body-diagrams,
477,Window Washer Solution,window-washer-solution,concept,8.01sc-fall-2016,18,resources,Resources,42,18,477,,resources/window-washer-solution,
478,Worked Example - Orbital Circular Motion – Radius,worked-example-orbital-circular-motion-2013-radius,exam,8.01sc-fall-2016,18,resources,Resources,50,2013,478,,resources/worked-example-orbital-circular-motion-2013-radius,
479,Worked Example - Stacked Blocks - Choosing the System of 2 Blocks Together,worked-example-stacked-blocks-choosing-the-system-of-2-blocks-together,exam,8.01sc-fall-2016,18,resources,Resources,50,2,479,,resources/worked-example-stacked-blocks-choosing-the-system-of-2-blocks-together,
480,Worked Example - Stacked Blocks - Free Body Diagrams and Applying Newton's 2nd Law,worked-example-stacked-blocks-free-body-diagrams-and-applying-newtons-2nd-law,exam,8.01sc-fall-2016,18,resources,Resources,51,18,480,,resources/worked-example-stacked-blocks-free-body-diagrams-and-applying-newtons-2nd-law,
481,Worked Example - Stacked Blocks - Solve for the Maximum Force,worked-example-stacked-blocks-solve-for-the-maximum-force,exam,8.01sc-fall-2016,18,resources,Resources,51,18,481,,resources/worked-example-stacked-blocks-solve-for-the-maximum-force,
